T36SYB_20220130T082059_B02_20m,T36SYB_20220130T082059_B03_20m,T36SYB_20220130T082059_B04_20m,T36SYB_20220130T082059_B05_20m,T36SYB_20220130T082059_B06_20m,T36SYB_20220130T082059_B07_20m,T36SYB_20220130T082059_B11_20m,T36SYB_20220130T082059_B12_20m,T36SYB_20220130T082059_B8A_20m,Yield
0.1189,0.147,0.123,0.182,0.4287,0.5214,0.2496,0.1696,0.5329,2.79
0.116,0.1444,0.1144,0.1692,0.4374,0.5513,0.2455,0.1652,0.5531,2.64
0.1162,0.1441,0.1139,0.1698,0.4424,0.5446,0.2462,0.166,0.5553,3.44
0.1159,0.1419,0.1149,0.1712,0.444,0.546,0.2447,0.164,0.5519,4.71
0.118,0.1426,0.115,0.1726,0.4344,0.545,0.2457,0.1661,0.5447,5.1
0.1173,0.1446,0.1213,0.1724,0.4144,0.5015,0.2571,0.1795,0.5038,2.48
0.1315,0.1572,0.1468,0.1923,0.2962,0.318,0.2748,0.2074,0.3327,1.36
0.1209,0.1484,0.1231,0.1808,0.4334,0.5322,0.2558,0.1726,0.5457,3.24
0.1196,0.1491,0.1268,0.1787,0.421,0.531,0.2505,0.1736,0.5324,2.6
0.116,0.1425,0.1134,0.1692,0.4436,0.5599,0.2461,0.1646,0.5608,3.67
0.1144,0.1431,0.1144,0.1716,0.4478,0.555,0.2461,0.1662,0.5602,4.62
0.1173,0.1426,0.116,0.1706,0.4494,0.5574,0.2455,0.1656,0.5608,4.28
0.1156,0.1429,0.1156,0.1728,0.4394,0.5453,0.2459,0.1655,0.5493,4.68
0.1173,0.1429,0.1175,0.1719,0.4195,0.5244,0.2532,0.1765,0.5179,3.14
0.1308,0.158,0.1484,0.1891,0.2915,0.3112,0.272,0.2045,0.3249,1.34
0.1249,0.153,0.1328,0.1857,0.4342,0.5364,0.2572,0.1774,0.5439,3.26
0.1159,0.1445,0.1138,0.1706,0.4463,0.5561,0.2456,0.166,0.5624,3.35
0.1161,0.1434,0.1154,0.1716,0.4482,0.5639,0.2463,0.1671,0.5664,3.95
0.1167,0.1423,0.1147,0.1676,0.4498,0.5615,0.2465,0.1656,0.5657,4.19
0.1159,0.1429,0.1153,0.1713,0.4411,0.5471,0.2473,0.1652,0.5492,4.28
0.1172,0.1415,0.118,0.1719,0.4343,0.539,0.2506,0.1746,0.5411,3.08
0.1307,0.1575,0.1491,0.1915,0.2917,0.3163,0.2714,0.2048,0.3265,1.28
0.1303,0.1591,0.1483,0.1914,0.3001,0.3239,0.2757,0.2054,0.3382,1.29
0.1332,0.1621,0.1502,0.2033,0.3028,0.3336,0.2846,0.2083,0.3343,1.18
0.1189,0.1462,0.1183,0.178,0.458,0.5723,0.2545,0.1751,0.5729,3.08
0.1253,0.1566,0.1336,0.1922,0.4415,0.5321,0.2608,0.1793,0.5422,3.16
0.1167,0.1431,0.1154,0.1687,0.45,0.5621,0.2487,0.1678,0.5617,3.64
0.1149,0.1429,0.1152,0.1722,0.4529,0.5718,0.2475,0.1666,0.5749,3.88
0.1159,0.1437,0.1143,0.1728,0.4504,0.5659,0.2484,0.1651,0.5718,4.3
0.1175,0.1423,0.1145,0.1725,0.4431,0.5615,0.247,0.1662,0.5552,4.42
0.1184,0.1439,0.1166,0.1715,0.4403,0.5442,0.2497,0.1712,0.5565,3.69
0.1307,0.154,0.1481,0.1914,0.3511,0.4219,0.2792,0.2118,0.4202,3.13
0.1323,0.1587,0.147,0.1909,0.3016,0.3194,0.2742,0.2039,0.3365,1.52
0.1181,0.1459,0.1159,0.1786,0.4559,0.5682,0.2572,0.1731,0.5781,3.27
0.1277,0.1568,0.1352,0.1879,0.4304,0.5379,0.2601,0.1801,0.546,3.22
0.115,0.1428,0.1149,0.1704,0.4521,0.5733,0.2506,0.169,0.5688,3.58
0.1166,0.1447,0.1143,0.1733,0.454,0.5658,0.2482,0.1654,0.5737,4.36
0.1144,0.144,0.1139,0.1743,0.4502,0.5641,0.2467,0.1648,0.5687,3.36
0.1172,0.1419,0.1154,0.1722,0.4454,0.5673,0.2462,0.1664,0.564,4.74
0.1167,0.143,0.1168,0.1704,0.4393,0.55,0.2494,0.1677,0.557,3.79
0.1279,0.1521,0.1384,0.1896,0.3866,0.4767,0.2778,0.2081,0.4645,3.91
0.1165,0.1429,0.1159,0.1752,0.4555,0.5673,0.2523,0.1689,0.5753,3.87
0.1161,0.1433,0.1165,0.171,0.453,0.5683,0.2484,0.1656,0.5733,3.58
0.1161,0.1426,0.1151,0.1719,0.4532,0.5649,0.2462,0.1658,0.5732,4.85
0.1161,0.1452,0.1155,0.1705,0.4487,0.5641,0.2467,0.1672,0.5704,4.21
0.1171,0.1441,0.1174,0.1717,0.4537,0.5728,0.2502,0.1692,0.5634,3.95
0.1257,0.1501,0.1316,0.19,0.4118,0.4915,0.2759,0.2011,0.5029,2.68
0.1265,0.1549,0.1334,0.191,0.4432,0.5492,0.2641,0.1821,0.5549,2.89
0.1183,0.1447,0.118,0.1742,0.4412,0.5501,0.2526,0.1695,0.5564,3.13
0.1182,0.1442,0.1161,0.1722,0.4554,0.5685,0.2467,0.1665,0.5739,3.51
0.1165,0.1443,0.1148,0.1712,0.4535,0.5664,0.2471,0.1665,0.5754,4.4
0.1159,0.1435,0.1147,0.1703,0.4534,0.5725,0.2494,0.168,0.5691,4.08
0.1207,0.1482,0.1257,0.1843,0.4114,0.5037,0.2715,0.1924,0.5143,3.56
0.1267,0.1538,0.1335,0.1877,0.4312,0.5346,0.2633,0.1827,0.553,2.84
0.1163,0.1486,0.1196,0.1769,0.4485,0.5712,0.2552,0.1764,0.5659,2.16
0.1161,0.1435,0.1167,0.1715,0.4605,0.5778,0.2495,0.1655,0.5818,3.35
0.1158,0.1444,0.115,0.172,0.4604,0.579,0.2489,0.1668,0.5772,3.97
0.1174,0.1449,0.1152,0.1746,0.4678,0.5867,0.2512,0.169,0.5933,2.67
0.1193,0.1465,0.1167,0.1768,0.4701,0.5901,0.2569,0.1699,0.5969,3.74
0.1187,0.1483,0.1211,0.1802,0.4422,0.5581,0.269,0.1896,0.5449,2.76
0.1249,0.1543,0.1287,0.1869,0.4349,0.5461,0.2647,0.1853,0.5398,2.27
0.1255,0.1574,0.1311,0.1945,0.4721,0.5796,0.2624,0.1821,0.5842,1.91
0.1163,0.1456,0.1159,0.1719,0.4672,0.5858,0.2513,0.1662,0.5997,3.62
0.1197,0.1496,0.1176,0.1792,0.4694,0.5976,0.2526,0.1678,0.5905,3.66
0.1161,0.1485,0.1162,0.1791,0.473,0.589,0.2538,0.1695,0.5934,4.04
0.1186,0.15,0.1176,0.1823,0.4713,0.5976,0.2569,0.1711,0.5953,3.49
0.1233,0.1536,0.1253,0.1874,0.4678,0.5896,0.2674,0.1847,0.5864,3.61
0.1225,0.1554,0.129,0.1881,0.4502,0.5464,0.2631,0.1795,0.5664,2.29
0.1158,0.1443,0.1144,0.1733,0.4621,0.5851,0.253,0.1692,0.5926,4.08
0.1176,0.1457,0.1166,0.1766,0.4645,0.5867,0.2522,0.1674,0.5844,4.2
0.1168,0.1435,0.1164,0.1749,0.4502,0.5688,0.2501,0.1675,0.5726,4.44
0.117,0.1453,0.1154,0.1762,0.4647,0.587,0.252,0.1703,0.5829,4.81
0.118,0.1462,0.1172,0.1764,0.4482,0.5558,0.2603,0.1755,0.5693,3
0.1203,0.15,0.1212,0.1867,0.4674,0.5847,0.2662,0.1804,0.5983,2.87
0.1257,0.1556,0.1331,0.1852,0.4394,0.5435,0.2645,0.1801,0.543,2.28
0.1153,0.1433,0.1151,0.1716,0.4652,0.5802,0.2523,0.1689,0.5872,3.99
0.1171,0.1436,0.1155,0.1708,0.4577,0.5704,0.251,0.1662,0.577,4.46
0.1181,0.1443,0.1152,0.172,0.4518,0.5781,0.2483,0.1665,0.5776,4.7
0.1172,0.1448,0.1153,0.1769,0.4609,0.5792,0.2502,0.1692,0.5828,4.92
0.1175,0.145,0.1154,0.1734,0.4497,0.5619,0.2557,0.1714,0.5668,3.5
0.147,0.1759,0.1731,0.215,0.3616,0.397,0.2909,0.2146,0.4214,4.18
0.1402,0.1711,0.1566,0.2149,0.3787,0.4301,0.2864,0.2124,0.4567,3.6
0.1387,0.1653,0.1563,0.2065,0.3783,0.4412,0.2817,0.2103,0.4702,1.73
0.1219,0.1505,0.1181,0.1833,0.4782,0.6157,0.2652,0.1796,0.6013,2.96
0.128,0.1589,0.1403,0.1943,0.4532,0.5644,0.268,0.1857,0.5612,2.62
0.1171,0.1443,0.1154,0.1731,0.4628,0.5743,0.2537,0.1685,0.5819,4.12
0.1183,0.1462,0.1165,0.1717,0.4621,0.582,0.2519,0.1664,0.5801,4.73
0.1179,0.1439,0.1162,0.1703,0.4619,0.5784,0.25,0.1666,0.5861,4.08
0.1192,0.1465,0.1163,0.177,0.4586,0.5743,0.2519,0.1687,0.579,5
0.119,0.1464,0.1171,0.1753,0.4606,0.5821,0.2556,0.1724,0.5768,3.74
0.1302,0.1593,0.1466,0.1975,0.3744,0.4408,0.2808,0.2135,0.4607,2.92
0.1403,0.1654,0.1635,0.2089,0.361,0.452,0.3041,0.23,0.4586,3.7
0.1325,0.1582,0.1496,0.1987,0.4407,0.5521,0.2941,0.2126,0.546,6.88
0.1375,0.1633,0.1509,0.1982,0.4409,0.5321,0.2887,0.2068,0.5477,6.02
0.1349,0.1631,0.1511,0.1982,0.4202,0.5202,0.29,0.2065,0.5481,6.47
0.138,0.1637,0.1587,0.201,0.3949,0.5061,0.2918,0.2166,0.5266,4.09
0.1419,0.1662,0.1623,0.2089,0.3909,0.5073,0.2971,0.2258,0.5222,4.73
0.1479,0.1691,0.1683,0.2069,0.3922,0.4865,0.3052,0.2296,0.4814,3.29
0.123,0.1521,0.1198,0.1842,0.504,0.6415,0.2687,0.1807,0.6342,3.02
0.1295,0.1599,0.1381,0.1974,0.451,0.5478,0.271,0.1861,0.566,3.7
0.1171,0.1447,0.1164,0.1716,0.4584,0.5719,0.2545,0.1685,0.5717,4.33
0.1169,0.1447,0.1162,0.1749,0.4656,0.5879,0.2512,0.1677,0.5917,4.42
0.1153,0.1458,0.1156,0.172,0.463,0.5749,0.2505,0.1679,0.5837,4.04
0.1187,0.1456,0.1168,0.1747,0.4635,0.5799,0.2534,0.1678,0.5797,4.78
0.1187,0.1457,0.1163,0.175,0.4684,0.5827,0.2558,0.1723,0.5872,4.01
0.1268,0.1525,0.1396,0.189,0.3877,0.4633,0.2749,0.2041,0.4722,3.19
0.1269,0.1565,0.1377,0.1927,0.4292,0.57,0.2933,0.208,0.5711,6.1
0.1223,0.1528,0.122,0.1872,0.5371,0.7186,0.2907,0.1918,0.7331,7.68
0.1216,0.1524,0.1195,0.1871,0.5204,0.7059,0.2859,0.1889,0.6985,6.61
0.1201,0.1493,0.1195,0.1804,0.5178,0.6932,0.2855,0.1883,0.6893,7.91
0.1201,0.1489,0.1199,0.1849,0.5168,0.6763,0.2865,0.1891,0.6808,6.41
0.1197,0.1503,0.1203,0.1875,0.5145,0.675,0.2888,0.1905,0.6925,6.8
0.1211,0.1505,0.1226,0.1814,0.4866,0.6635,0.2934,0.2016,0.6587,5.36
0.1297,0.1602,0.1395,0.1917,0.4424,0.5399,0.2693,0.1837,0.5571,2.69
0.1183,0.1451,0.116,0.176,0.4576,0.5814,0.2553,0.1726,0.5728,3.73
0.1165,0.145,0.1153,0.1748,0.4596,0.5856,0.2511,0.1674,0.5905,4.8
0.1194,0.1455,0.1158,0.1729,0.4554,0.577,0.2521,0.1666,0.5834,3.86
0.1181,0.1446,0.1158,0.1745,0.4628,0.5799,0.2518,0.1683,0.5835,5.23
0.1176,0.1472,0.1177,0.1736,0.4597,0.5688,0.2539,0.1683,0.5775,3.33
0.1231,0.1502,0.1292,0.1838,0.4078,0.5111,0.2736,0.2009,0.5052,3.63
0.1272,0.1542,0.1382,0.1957,0.4553,0.6085,0.2969,0.2101,0.5971,6.37
0.1195,0.151,0.1203,0.1849,0.5511,0.7188,0.2894,0.1847,0.7343,7.33
0.12,0.1514,0.1195,0.1858,0.5341,0.7105,0.2859,0.1843,0.7183,7.31
0.1185,0.1473,0.1172,0.1804,0.5203,0.6966,0.2813,0.1819,0.7117,7.02
0.1203,0.1499,0.1182,0.1869,0.5307,0.7158,0.2857,0.1853,0.7259,6.86
0.1205,0.1511,0.119,0.1876,0.5353,0.7079,0.2871,0.1838,0.7148,6.83
0.1195,0.1488,0.121,0.1825,0.513,0.693,0.2955,0.1949,0.6835,6.36
0.1204,0.1475,0.1162,0.1763,0.4815,0.6149,0.2631,0.1727,0.6238,2.43
0.1295,0.1585,0.1382,0.1897,0.4511,0.5706,0.2689,0.1849,0.5606,1.18
0.1182,0.1454,0.1184,0.1823,0.4497,0.5668,0.2573,0.1751,0.5799,3.58
0.1173,0.1448,0.117,0.1729,0.4628,0.5816,0.2522,0.1669,0.591,4.73
0.1183,0.1453,0.1151,0.1734,0.4577,0.5782,0.2514,0.1652,0.5811,4.8
0.119,0.1461,0.1154,0.1724,0.4588,0.5759,0.2511,0.1679,0.5818,4.39
0.1179,0.1459,0.1167,0.1729,0.4548,0.5675,0.2539,0.1688,0.5684,5.26
0.121,0.1478,0.1245,0.1828,0.4277,0.5317,0.269,0.1959,0.5361,3.08
0.1244,0.1525,0.1354,0.1959,0.4585,0.5877,0.2947,0.2087,0.5973,5.07
0.1221,0.1503,0.1198,0.182,0.5349,0.7208,0.2859,0.1848,0.7278,6.82
0.1189,0.1507,0.1185,0.185,0.537,0.715,0.2863,0.1854,0.7276,8.16
0.1198,0.1478,0.1181,0.1832,0.5249,0.7022,0.2833,0.1819,0.7201,7.36
0.1196,0.1507,0.1184,0.1823,0.5393,0.7211,0.2852,0.1836,0.7378,7
0.1201,0.15,0.1191,0.1867,0.534,0.7194,0.2893,0.1859,0.7186,5.71
0.1212,0.1497,0.1192,0.1866,0.5152,0.6843,0.2973,0.1949,0.6971,6.67
0.119,0.1477,0.1176,0.1764,0.4896,0.6315,0.2614,0.1727,0.6274,2.43
0.1269,0.157,0.1348,0.1941,0.4588,0.5761,0.2689,0.1859,0.5795,1.27
0.1217,0.1487,0.1216,0.1797,0.4389,0.5369,0.2574,0.1739,0.5487,3.47
0.1183,0.1461,0.115,0.1716,0.4633,0.5871,0.2527,0.1675,0.585,4.69
0.1184,0.144,0.1156,0.1731,0.46,0.5824,0.2502,0.1678,0.5821,4.16
0.1185,0.1448,0.1153,0.174,0.4536,0.5758,0.251,0.1685,0.5746,4.19
0.1177,0.1442,0.116,0.1744,0.4545,0.5721,0.2519,0.1677,0.5715,5.26
0.1185,0.1452,0.1189,0.1773,0.4282,0.5241,0.2625,0.1856,0.5402,2.63
0.1248,0.1503,0.1357,0.193,0.4429,0.5581,0.2918,0.203,0.5791,7.73
0.1195,0.1506,0.1187,0.1797,0.5314,0.7264,0.2851,0.1838,0.7219,7.03
0.1191,0.1489,0.1177,0.1827,0.5319,0.706,0.2843,0.1825,0.7172,7.67
0.118,0.1467,0.1165,0.1806,0.5214,0.7035,0.2829,0.182,0.7155,7.66
0.1188,0.1489,0.1176,0.185,0.5353,0.7208,0.2868,0.1829,0.73,7.03
0.1181,0.1503,0.1187,0.1882,0.5353,0.7301,0.2887,0.1843,0.7242,7.07
0.1203,0.1485,0.119,0.1831,0.5199,0.685,0.2982,0.1906,0.7077,7.15
0.1254,0.157,0.1307,0.1918,0.4484,0.5575,0.2684,0.1827,0.5776,2.55
0.1209,0.1522,0.1279,0.1794,0.4424,0.5487,0.2614,0.178,0.5452,3.1
0.1167,0.1449,0.116,0.1711,0.4672,0.5911,0.2548,0.1689,0.59,4.54
0.1182,0.1441,0.1147,0.1735,0.4574,0.5751,0.2495,0.166,0.5789,3.94
0.1164,0.1443,0.1149,0.1706,0.4551,0.572,0.2509,0.1677,0.5702,4.15
0.1184,0.1445,0.1158,0.1726,0.4539,0.5672,0.2497,0.1689,0.5691,4.57
0.1182,0.1464,0.1183,0.1743,0.4383,0.5511,0.2595,0.1807,0.5423,2.76
0.1248,0.1507,0.1335,0.1887,0.4344,0.555,0.2886,0.2016,0.5718,6.41
0.1208,0.1493,0.1191,0.1803,0.5387,0.7364,0.2846,0.1837,0.733,6.75
0.1184,0.1467,0.1179,0.1828,0.5245,0.7092,0.2824,0.1799,0.7152,9.1
0.1177,0.1476,0.1169,0.1802,0.5185,0.7043,0.281,0.18,0.7094,6.81
0.1183,0.1497,0.1162,0.1856,0.5339,0.7196,0.2853,0.1819,0.7236,6.68
0.122,0.153,0.1199,0.1898,0.5423,0.7315,0.2876,0.1859,0.7398,6.6
0.1204,0.1488,0.1205,0.178,0.5093,0.6831,0.2976,0.1905,0.6916,6.54
0.1175,0.145,0.1154,0.1712,0.4562,0.5759,0.254,0.1671,0.5819,2.63
0.1181,0.146,0.1151,0.1731,0.4561,0.5731,0.2505,0.1683,0.5838,3.17
0.117,0.1459,0.1183,0.1761,0.4467,0.5504,0.2536,0.1726,0.553,3.23
0.1183,0.1449,0.118,0.1777,0.4498,0.5598,0.2592,0.1783,0.558,5.14
0.1226,0.1513,0.1317,0.1857,0.4358,0.5794,0.2909,0.2018,0.5798,5.93
0.1184,0.148,0.1185,0.1812,0.5396,0.7251,0.2829,0.1826,0.7298,6.91
0.1175,0.147,0.1155,0.18,0.5223,0.7037,0.2827,0.1805,0.7146,8.1
0.1187,0.1465,0.116,0.1796,0.5222,0.7086,0.2817,0.1805,0.7175,7.13
0.1174,0.1494,0.1171,0.1837,0.5366,0.7251,0.2857,0.1836,0.7272,6.8
0.1219,0.1519,0.1183,0.1873,0.5428,0.7221,0.2882,0.185,0.7359,7.01
0.1188,0.1496,0.1182,0.1779,0.5096,0.6971,0.2985,0.1951,0.6895,6.51
0.1249,0.1474,0.1323,0.1868,0.453,0.6093,0.2902,0.2033,0.6008,7.77
0.1184,0.1489,0.1172,0.1814,0.5306,0.7134,0.2827,0.1814,0.7264,6.43
0.1167,0.1484,0.1163,0.1782,0.5208,0.7048,0.2811,0.1797,0.7112,7.98
0.1157,0.1474,0.1158,0.178,0.5231,0.7093,0.281,0.1801,0.7141,7.34
0.1177,0.1481,0.1164,0.1821,0.5357,0.7247,0.2854,0.1833,0.7304,6.88
0.1203,0.1496,0.1177,0.184,0.5311,0.7103,0.2859,0.183,0.7217,6.91
0.1193,0.1489,0.1204,0.1843,0.5164,0.7121,0.3002,0.2002,0.6987,6.94
0.1501,0.1695,0.2005,0.2091,0.2452,0.281,0.3051,0.2446,0.2921,6.6
0.1206,0.1507,0.1304,0.1899,0.4688,0.6033,0.2895,0.2034,0.6149,5.92
0.118,0.147,0.118,0.1808,0.525,0.7044,0.2803,0.1811,0.7141,6.89
0.1187,0.1461,0.1164,0.1803,0.5218,0.7031,0.2802,0.1799,0.7135,7.46
0.119,0.1465,0.1155,0.1791,0.5239,0.7099,0.2825,0.1798,0.7178,6.22
0.1175,0.1505,0.116,0.1799,0.536,0.7178,0.2835,0.1823,0.7299,6.55
0.1189,0.1507,0.1176,0.1843,0.5289,0.7168,0.285,0.1832,0.7164,6.43
0.1188,0.1484,0.119,0.1876,0.5223,0.6956,0.3012,0.1987,0.703,6.35
0.1228,0.1502,0.1301,0.1894,0.4551,0.5756,0.2865,0.2005,0.6037,7.01
0.1181,0.1495,0.1183,0.1795,0.5201,0.7121,0.277,0.1814,0.7061,5.58
0.1174,0.1471,0.1173,0.18,0.5204,0.6996,0.2798,0.1792,0.7056,7.97
0.1168,0.1444,0.1154,0.1794,0.519,0.7004,0.2786,0.1786,0.7143,6.24
0.12,0.1498,0.1173,0.1818,0.5342,0.7081,0.2809,0.1814,0.7256,6.08
0.1184,0.1488,0.1185,0.1836,0.5327,0.7192,0.2844,0.1822,0.7212,7.35
0.1187,0.1488,0.12,0.1844,0.5153,0.6808,0.2991,0.1947,0.6974,5.45
0.1491,0.1685,0.1945,0.2098,0.2665,0.2998,0.3064,0.2472,0.3225,6.16
0.1238,0.1485,0.1314,0.1846,0.4293,0.5371,0.2825,0.1967,0.5578,5.46
0.1152,0.1437,0.1177,0.1763,0.5015,0.6709,0.2729,0.1794,0.6775,7.06
0.1174,0.1449,0.117,0.1781,0.5025,0.6801,0.2743,0.1767,0.6842,7.31
0.1161,0.1429,0.1159,0.1772,0.5104,0.6904,0.2736,0.178,0.6991,5.66
0.1187,0.1484,0.117,0.18,0.5197,0.6949,0.2775,0.1797,0.7008,6.87
0.1188,0.1469,0.117,0.182,0.5235,0.7002,0.2804,0.18,0.7013,6.15
0.1211,0.1494,0.1202,0.1795,0.5022,0.6628,0.2947,0.1912,0.6765,5.13
0.1474,0.1681,0.1963,0.2085,0.2566,0.2752,0.306,0.2462,0.3161,6.23
0.1201,0.1495,0.1291,0.1823,0.433,0.5782,0.2828,0.1969,0.5675,6.38
0.1164,0.1475,0.1161,0.1765,0.5185,0.6986,0.2743,0.1774,0.7037,6.85
0.1167,0.1457,0.1173,0.1757,0.5112,0.6873,0.2738,0.1753,0.6962,8.12
0.1166,0.1445,0.1157,0.1728,0.5105,0.6864,0.2733,0.1764,0.7007,6.97
0.1163,0.1464,0.1168,0.178,0.5131,0.6977,0.2761,0.1782,0.7071,7.32
0.1182,0.1483,0.117,0.1837,0.5205,0.7053,0.2799,0.1808,0.7151,6.17
0.1197,0.1499,0.1196,0.1812,0.4939,0.6786,0.295,0.1947,0.6713,6.08
0.1495,0.168,0.1932,0.2037,0.2411,0.264,0.3039,0.2431,0.2987,7.2
0.1206,0.1476,0.1286,0.1861,0.458,0.6159,0.2865,0.2008,0.5981,7.54
0.1175,0.1456,0.1176,0.1786,0.5239,0.7082,0.2781,0.1783,0.7208,6.85
0.1167,0.1446,0.116,0.1794,0.5227,0.7021,0.276,0.1787,0.7082,8.11
0.116,0.1437,0.116,0.1761,0.5155,0.6967,0.2754,0.178,0.7012,7.25
0.117,0.1459,0.1166,0.1784,0.519,0.7045,0.2782,0.1793,0.7108,7.36
0.1198,0.1489,0.1168,0.1831,0.522,0.7021,0.2819,0.1807,0.7154,7.28
0.1209,0.1473,0.1211,0.1871,0.5099,0.6918,0.2994,0.1988,0.6821,6.48
0.1482,0.1662,0.1928,0.2016,0.2452,0.2831,0.3025,0.2432,0.2918,6.44
0.12,0.148,0.1258,0.1861,0.4653,0.6084,0.2848,0.2005,0.6151,5.46
0.1185,0.147,0.1163,0.1755,0.5179,0.7054,0.2781,0.1787,0.71,7.4
0.1174,0.1469,0.116,0.1804,0.5232,0.7082,0.2779,0.1811,0.7165,6.92
0.1175,0.146,0.1145,0.1788,0.5133,0.7035,0.2765,0.1783,0.7087,7.38
0.1157,0.1465,0.1148,0.1787,0.5202,0.7058,0.279,0.1792,0.7176,7.68
0.1172,0.1478,0.116,0.18,0.5208,0.7033,0.2815,0.1806,0.7079,7.2
0.1183,0.149,0.1198,0.1885,0.5128,0.6828,0.3001,0.1991,0.6937,7.07
0.1458,0.1644,0.188,0.2006,0.2581,0.3014,0.3005,0.2441,0.3056,6.78
0.1203,0.1457,0.1271,0.1828,0.4498,0.5831,0.2827,0.1959,0.6065,5.03
0.1156,0.1448,0.1157,0.1727,0.5161,0.7068,0.2755,0.1804,0.7058,6.24
0.1162,0.1466,0.1156,0.1775,0.5172,0.7013,0.2769,0.1819,0.7099,7.14
0.1172,0.1423,0.1146,0.1766,0.5152,0.7024,0.2766,0.1772,0.7081,6.84
0.1171,0.1461,0.1155,0.178,0.5209,0.7041,0.278,0.178,0.719,7.48
0.1179,0.1473,0.1159,0.1819,0.5251,0.7114,0.281,0.1802,0.7154,6.93
0.1174,0.1459,0.1198,0.1829,0.5039,0.6657,0.2987,0.196,0.6935,5.82
0.1441,0.163,0.1872,0.2008,0.2669,0.3007,0.3009,0.2451,0.3216,8.01
0.117,0.1449,0.126,0.18,0.4406,0.5765,0.2811,0.1898,0.5886,6.78
0.1179,0.1456,0.1157,0.1748,0.5201,0.7123,0.277,0.1792,0.7124,6.45
0.1173,0.1453,0.115,0.1762,0.5161,0.6978,0.2759,0.1782,0.7064,7.47
0.1173,0.1457,0.1153,0.1741,0.5192,0.7035,0.2756,0.1766,0.7106,7.54
0.1162,0.1464,0.1155,0.1788,0.5198,0.7037,0.2786,0.1781,0.7121,7.32
0.1179,0.148,0.1163,0.181,0.5264,0.7117,0.2815,0.1798,0.7223,6.69
0.1195,0.1479,0.1214,0.176,0.4913,0.6587,0.2989,0.1939,0.6774,5.86
0.1465,0.1624,0.1888,0.1992,0.2558,0.2863,0.2992,0.2426,0.3264,6.68
0.1196,0.1455,0.1218,0.1792,0.4512,0.5988,0.2803,0.1922,0.5933,6.72
0.116,0.1463,0.1154,0.1767,0.5267,0.7149,0.2768,0.18,0.7191,6.47
0.118,0.1459,0.1154,0.1768,0.517,0.6988,0.2755,0.1777,0.7067,7.26
0.1177,0.1444,0.1152,0.1762,0.5147,0.698,0.2757,0.1768,0.7068,6.89
0.1171,0.1443,0.1142,0.1761,0.5196,0.7056,0.2779,0.1787,0.7069,6.7
0.1171,0.1464,0.1147,0.1755,0.5199,0.7015,0.2791,0.1783,0.7126,6.51
0.1182,0.1487,0.1191,0.179,0.4917,0.6689,0.298,0.1988,0.6639,6.6
0.1423,0.1634,0.1855,0.1966,0.2443,0.2693,0.2971,0.2386,0.3104,6.39
0.119,0.1462,0.1237,0.1818,0.4725,0.6256,0.2833,0.1946,0.6151,7.11
0.1157,0.1456,0.115,0.1777,0.5236,0.7048,0.2772,0.1786,0.7161,7.24
0.1177,0.1452,0.1159,0.1756,0.5143,0.7004,0.276,0.1782,0.7041,7.4
0.1164,0.1449,0.1142,0.1749,0.5143,0.6916,0.2746,0.1773,0.705,6.88
0.1157,0.1414,0.113,0.1742,0.5079,0.6865,0.273,0.1788,0.6956,6.94
0.116,0.1426,0.1154,0.1735,0.4999,0.6771,0.2754,0.1767,0.69,6.11
0.1194,0.1471,0.1205,0.1868,0.5053,0.6849,0.2989,0.2014,0.6675,6.29
0.1187,0.147,0.1223,0.1849,0.4779,0.6292,0.2834,0.1964,0.6388,6.83
0.1164,0.1446,0.1164,0.1759,0.5179,0.7004,0.2776,0.179,0.7093,5.6
0.1155,0.1465,0.1162,0.1766,0.52,0.7099,0.2782,0.1775,0.7135,6.67
0.1173,0.1442,0.1139,0.177,0.5179,0.7034,0.2763,0.1764,0.715,6.64
0.1148,0.1441,0.113,0.1747,0.5124,0.6936,0.2749,0.1768,0.7015,6.52
0.1145,0.141,0.1136,0.1689,0.4954,0.6705,0.2741,0.1742,0.6741,6.18
0.1175,0.1472,0.1193,0.187,0.5007,0.6741,0.2977,0.1991,0.679,5.84
0.1454,0.1632,0.1872,0.2027,0.2746,0.3186,0.2986,0.2407,0.3209,4.9
0.1198,0.1451,0.1228,0.1826,0.4548,0.5932,0.2799,0.1925,0.6132,5.14
0.1181,0.1462,0.1154,0.1758,0.5228,0.7076,0.2769,0.1786,0.7112,5.37
0.1184,0.1475,0.1154,0.1807,0.5285,0.7087,0.2799,0.1779,0.7178,6.41
0.1164,0.1474,0.1152,0.1791,0.524,0.7117,0.2783,0.1781,0.7112,5.53
0.1166,0.1473,0.1139,0.1763,0.5202,0.6984,0.2769,0.1785,0.712,6.45
0.1157,0.143,0.1147,0.1766,0.5163,0.6914,0.2763,0.1772,0.6944,5.36
0.1182,0.1488,0.1194,0.1855,0.492,0.6515,0.2954,0.1961,0.6741,5.23
0.1436,0.1622,0.1755,0.201,0.301,0.3496,0.2851,0.2228,0.3603,5.52
0.1171,0.1425,0.1239,0.1702,0.4411,0.5698,0.2722,0.1849,0.5808,5.64
0.1171,0.1441,0.1145,0.1763,0.5213,0.6993,0.2743,0.1781,0.7071,3.66
0.1157,0.1445,0.1139,0.1764,0.5188,0.703,0.278,0.1787,0.7114,6.33
